"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","identificationRemarks","reproductiveCondition","informationWithheld","occurrenceRemarks","elevation","institutionKey","recordNumber","habitat","associatedTaxa","http://unknown.org/recordID","locality","rights","startDayOfYear","http://unknown.org/recordEnteredBy","verbatimElevation","collectionID","higherClassification","county","language","otherCatalogNumbers","projectId","individualCount","elevationAccuracy","depth","depthAccuracy","institutionID","dynamicProperties","namePublishedInYear","fieldNumber","type","preparations","nameAccordingTo","acceptedNameUsage","verbatimCoordinateSystem","locationID","ownerInstitutionCode","datasetID","bibliographicCitation","georeferenceSources","parentNameUsage","continent","eventRemarks","nomenclaturalStatus","nomenclaturalCode","endDayOfYear","collectionKey","locationRemarks","higherGeography","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","networkKeys","identificationVerificationStatus","locationAccordingTo","georeferencedBy","footprintWKT","organismID","previousIdentifications","identificationQualifier","accessRights","typeStatus","disposition","http://unknown.org/recordId","taxonConceptID","associatedSequences"
"11","Asclepias lemmonii A.Gray","-109.235447","31.878717","cdround","gbif","3355004222","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:01:25.500+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-08-29T21:31:35","NA","Arizona","2021","8","15","18854","2021-09-08T17:46:51.000+00:00","2022-04-05T23:01:25.500+00:00","https://www.inaturalist.org/observations/92964013","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Joshua Doby","92964013","joshuadoby","2021/08/15 12:03 PM EDT","iNaturalist research-grade observations","3355004222","Cochise, Arizona, United States","Observations","https://www.inaturalist.org/observations/92964013","158746","Joshua Doby","92964013","iNaturalist","16:03:00Z","dionaea","wild","203077351",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Asclepias lemmonii A.Gray","-109.233406","31.875972","cdround","gbif","3355040141","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:01:57.258+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-08-29T21:29:31","NA","Arizona","2021","8","15","18854","2021-09-08T17:47:16.000+00:00","2022-04-05T23:01:57.258+00:00","https://www.inaturalist.org/observations/92959054","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Joshua Doby","92959054","joshuadoby","2021/08/15 10:28 AM EDT","iNaturalist research-grade observations","3355040141","Cochise, Arizona, United States","Observations","https://www.inaturalist.org/observations/92959054","158746","Joshua Doby","92959054","iNaturalist","14:28:00Z","dionaea","wild","203076824",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Asclepias lemmonii A.Gray","-109.179643","31.875221","cdround","gbif","3355337889","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:02:27.606+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-09-08T17:04:00","1956","Arizona","2021","8","25","18864","2021-09-12T15:48:57.000+00:00","2022-04-05T23:02:27.606+00:00","https://www.inaturalist.org/observations/93652020","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Ludwig K. Bradley","93652020","lkbradley1","2021-08-25 22:02:34","iNaturalist research-grade observations","3355337889","San Simon, AZ 85632, USA","Observations","https://www.inaturalist.org/observations/93652020","158746","Ludwig K. Bradley","93652020","iNaturalist","02:02:34Z","Alice Wakefield","wild","205471797",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Asclepias lemmonii A.Gray","-109.222595","31.878895","","gbif","3355299485","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:33:25.765+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-09-09T00:04:23","6","Arizona","2021","9","8","18878","2021-09-09T13:45:37.000+00:00","2022-04-05T23:33:25.765+00:00","https://www.inaturalist.org/observations/94158066","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Bettina Arrigoni","94158066","bettina","Wed Sep 08 2021 13:29:18 GMT-0700 (MST)","iNaturalist research-grade observations","3355299485","Coronado National Forest, Pearce, AZ, US","Observations","https://www.inaturalist.org/observations/94158066","158746","Bettina Arrigoni","94158066","iNaturalist","19:29:18Z","Steve Ganley","wild","205555746",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Asclepias lemmonii A.Gray","-110.282063","31.449818","cdround","gbif","3383994991","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:31:44.551+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-10-04T02:06:59","NA","Arizona","2021","9","9","18879","2021-10-04T14:29:33.000+00:00","2022-04-05T23:31:44.551+00:00","https://www.inaturalist.org/observations/94993539","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","David Greenberger","94993539","dgreenberger","2021-09-09 15:09:42","iNaturalist research-grade observations","3383994991","Sierra Vista Southeast, AZ, USA","Observations","https://www.inaturalist.org/observations/94993539","158746","David Greenberger","94993539","iNaturalist","22:09:42Z","dionaea","wild","211479050",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Asclepias lemmonii A.Gray","-110.179459","29.103334","cdround","gbif","3391332578","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:17:38.188+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-10-01T03:28:19","3126","Sonora","2021","9","29","18899","2021-10-13T04:42:19.000+00:00","2022-04-05T23:17:38.188+00:00","https://www.inaturalist.org/observations/96731886","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Jorge Chacon","96731886","jorgechacon","2021/09/29 10:44 AM MST","iNaturalist research-grade observations","3391332578","Ures, Son., México","Observations","https://www.inaturalist.org/observations/96731886","158746","Jorge Chacon","96731886","iNaturalist","17:44:00Z","leonardoac","wild","210775452",NA,"no evidence of flowering",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Asclepias lemmonii A.Gray","-110.25097","31.435298","cdround","gbif","3391690562","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:17:59.088+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-09-27T18:10:00","29226","Arizona","2021","9","26","18896","2021-10-12T22:38:45.000+00:00","2022-04-05T23:17:59.088+00:00","https://www.inaturalist.org/observations/96388604","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","D. Doyle","96388604","ddoyle","2021/09/26 9:08 AM UTC","iNaturalist research-grade observations","3391690562","United States","Observations","https://www.inaturalist.org/observations/96388604","158746","D. Doyle","96388604","iNaturalist","09:08:00Z","D. Doyle","wild","209996643",NA,NA,"Coordinate uncertainty increased to 29226m at the request of the observer",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Asclepias lemmonii A.Gray","-109.188524","31.868525","cdround","gbif","3391338135","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:17:31.816+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-10-12T22:21:16","8","Arizona","2021","10","2","18902","2021-10-14T16:34:41.000+00:00","2022-04-05T23:17:31.816+00:00","https://www.inaturalist.org/observations/98033019","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","docprt","98033019","docprt","2021/10/02 10:48 AM PDT","iNaturalist research-grade observations","3391338135","Cochise County, AZ, USA","Observations","https://www.inaturalist.org/observations/98033019","158746","docprt","98033019","iNaturalist","17:48:00Z","dionaea","wild","213509624",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Asclepias lemmonii A.Gray","-109.185047","31.873348","cdround","gbif","3391659070","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:02:03.345+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-10-12T22:22:53","NA","Arizona","2021","10","10","18910","2021-10-14T16:37:36.000+00:00","2022-04-05T23:02:03.345+00:00","https://www.inaturalist.org/observations/98025304","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Mike Ostrowski","98025304","mpoinat","2021/10/10 10:37 AM MST","iNaturalist research-grade observations","3391659070","Cochise, Arizona, United States","Observations","https://www.inaturalist.org/observations/98025304","158746","Mike Ostrowski","98025304","iNaturalist","17:37:00Z","dionaea","wild","213509965",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Asclepias lemmonii A.Gray","-109.32731","31.970779","cdround","gbif","3407919289","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:29:03.170+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2021-11-05T01:52:10","3892","Arizona","2021","10","15","18915","2021-11-05T17:57:52.000+00:00","2022-04-05T23:29:03.170+00:00","https://www.inaturalist.org/observations/100259249","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Saelon Renkes","100259249","ceanothus","2021/10/15 10:30 AM PDT","iNaturalist research-grade observations","3407919289","Cochise County, AZ, USA","Observations","https://www.inaturalist.org/observations/100259249","158746","Saelon Renkes","100259249","iNaturalist","17:30:00Z","dionaea","wild","218666447",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Asclepias lemmonii A.Gray","-103.593759","22.229668","cdround","gbif","2901566428","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:59:11.829+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2020-08-21T06:18:18","122","Zacatecas","2020","5","12","18394","2020-10-21T19:03:05.000+00:00","2022-04-05T22:59:11.829+00:00","https://www.inaturalist.org/observations/51485712","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","josepineda","51485712","josepineda","2020/05/12 4:22 PM CDT","iNaturalist research-grade observations","2901566428","Monte Escobedo, Zac., México","Observations","https://www.inaturalist.org/observations/51485712","158746","josepineda","51485712","iNaturalist","21:22:00Z","bugman1388","wild","125142132",NA,"flower budding",NA,"dav","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Asclepias lemmonii A.Gray","-106.538687","27.339253","cdround","gbif","2980984416","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:58:48.490+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2020-10-08T14:15:09","7813","Chihuahua","2020","6","28","18441","2020-11-02T21:59:30.000+00:00","2022-04-05T22:58:48.490+00:00","https://www.inaturalist.org/observations/51479445","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","David Valles","51479445","luman2","2020/06/28 1:48 PM MDT","iNaturalist research-grade observations","2980984416","Nonoava, Chih., México","Observations","https://www.inaturalist.org/observations/51479445","158746","David Valles","51479445","iNaturalist","19:48:00Z","dionaea","wild","135277090",NA,"no evidence of flowering",NA,"No conozco de esta planta ¿algún identificador?","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Asclepias lemmonii A.Gray","-109.234476","31.871787","cdround","gbif","2984469389","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:30:02.079+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2020-06-30T03:26:10","8","Arizona","2020","6","24","18437","2020-11-13T18:51:59.000+00:00","2022-04-05T23:30:02.079+00:00","https://www.inaturalist.org/observations/51434901","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Eric Knight","51434901","knightericm","2020/06/24 7:53 AM CDT","iNaturalist research-grade observations","2984469389","Cochise County, AZ, USA","Observations","https://www.inaturalist.org/observations/51434901","158746","Eric Knight","51434901","iNaturalist","12:53:00Z","Eric Knight","wild","113855127",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Asclepias lemmonii A.Gray","-110.375346","31.451453","cdround","gbif","2823407576","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:18:17.009+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2020-07-23T02:11:44","77","Arizona","2020","7","22","18465","2020-07-25T01:28:20.000+00:00","2022-04-05T23:18:17.009+00:00","https://www.inaturalist.org/observations/54012980","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","fox205","54012980","fox205","Wed Jul 22 2020 08:54:06 GMT-0700 (MST)","iNaturalist research-grade observations","2823407576","Sierra Vista, AZ, US","Observations","https://www.inaturalist.org/observations/54012980","158746","fox205","54012980","iNaturalist","14:54:06Z","dionaea","wild","118959006",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Asclepias lemmonii A.Gray","-109.234604","31.873393","cdround","gbif","2850651247","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:47:45.051+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2020-08-10T19:36:29","41","Arizona","2020","7","29","18472","2020-08-11T18:05:39.000+00:00","2022-04-05T23:47:45.051+00:00","https://www.inaturalist.org/observations/56057616","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Karen","56057616","kalpoco","2020/07/29 4:25 PM MST","iNaturalist research-grade observations","2850651247","Cochise County, AZ, USA","Observations","https://www.inaturalist.org/observations/56057616","158746","Karen","56057616","iNaturalist","23:25:00Z","Karen","wild","122992994",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
